Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"711032","1","711042","","2009-04-02 18:32:06","","5","2936","<p>We have an .NET desktop application that crashed in production. How do we diagnose the error? I'd like to know the type of exception that occurred, the error message, and the stack trace.</p>

<p>Because the exception wasn't handled by our code, we received the <em>""This application has encountered a problem and needs to close""</em> Windows message box. The only option was to close, there was no debug button.</p>

<p><a href=""http://msdn.microsoft.com/en-us/magazine/cc793966.aspx"" rel=""nofollow noreferrer"">This MSDN article</a> suggested looking in the Windows Event registry. I checked there, and here's the information inside it:</p>

<blockquote>
  <p>Faulting application Initect.Server.UI.exe, 
  version 0.12.9084.90, 
  time stamp 0x49cac472, 
  faulting module KERNEL32.dll, 
  version 6.0.6001.18000, 
  time stamp 0x4791a81d, 
  exception code 0xe0434f4d, 
  fault offset 0x0002f35f, 
  process id 0x44c, 
  application start time 0x01c9ada7f320cab0</p>
</blockquote>

<p>How can this information tell me the exception type, the stack trace, and the error message?</p>
","536","Judah Himango","480982","","2015-09-04 20:39:23","2015-09-04 20:39:23","Diagnosing CLR errors in Windows Event Viewer","<exception><exception-handling><clr><event-log><crash-dumps>","1","0","2","",""
"711036","1","718326","","2009-04-02 18:34:09","","0","421","<p>I just finished my first iPhone app. It's a little game and I want to launch it for 99 cents.</p>

<p>So my concerns is, how long usually does an app stay on the new released list. ALso, is there any launching tips on timing etc?</p>

<p>Thank you</p>
","78193","ivanTheTerrible","78193","ivanTheTerrible","2009-04-02 21:45:21","2009-04-05 04:15:01","iPhone app launching tips?","<iphone><app-store>","3","1","","",""
"711040","1","","","2009-04-02 18:35:37","","3","16991","<p>I have a program that is using the C# WebBrowser control and it needs to detect which page is loaded to determine what to do next.  The program works fine on most of the employee's computers at the office, but it does not work on some.</p>

<p>I have determined the problem is that the <code>documentCompleted</code> event is not firing on those computers it does not work on.</p>

<p>This program does use threads to process data, and the <code>webbrowser.navigate</code> call is made through a delegate.  But I have also changed the code to not use delegates for the navigate action with no change in the result.</p>

<p>I also made a separate program that has just a basic <code>WebBrowser</code> and debug <code>textfield</code>, and the <code>DocumentCompleted</code> event <strong>does</strong> fire when using that program.</p>

<p>NOTE: The computers that it is not firing on are older PCs with single core/thread processors.</p>

<p>I am out of ideas on this one, any help would be appreciated.</p>
","42931","","57752","Eddie","2009-04-02 19:49:18","2013-02-26 17:40:06","C# WebBrowser control not firing the DocumentCompleted event","<c#><multithreading><events><browser>","7","0","3","",""
"711046","1","","","2009-04-02 18:37:23","","2","1791","<p>Can you please tell me how can I setup cscope with aquamacs on MacOS?</p>

<p>I have followed a link from Google saying how to build a cscope database for my source code. But how can I invoke cscope with aquamacs?</p>

<p>Thank you.</p>
","60311","yinglcs","30461","Eddie","2009-09-06 05:15:33","2012-11-14 01:49:09","How to setup cscope with aquamacs on MacOS?","<macos><emacs><cscope><aquamacs>","3","0","","",""
"711047","1","","","2009-04-02 18:37:33","","1","1673","<p>I want my console appender to clear out the screen before each new write so there is only 1 msg displaying at a time.  I have a second file appender to show the history.
I was hoping for something like this:</p>

<pre><code>  &lt;appender name=""ColoredConsoleAppender"" type=""log4net.Appender.ColoredConsoleAppender""
    &lt;layout type=""log4net.Layout.PatternLayout""&gt;
      &lt;conversionPattern value=""cls%newline %date %message%newline"" /&gt;
    &lt;/layout&gt;
  &lt;/appender&gt;
</code></pre>

<p>Thank you in advance. -Dustin</p>
","","","133","","2012-11-28 12:00:38","2012-11-28 12:00:38","How can I set the conversionPattern for a Log4Net Console Appender to clear the screen?","<log4net>","1","0","","",""
"711048","1","711058","","2009-04-02 18:37:55","","17","18308","<p>I don't know how authoritative this is but I found this:</p>

<p><a href=""http://www.sqlite.org/cvstrac/wiki?p=PerformanceConsiderations"" rel=""noreferrer"">http://www.sqlite.org/cvstrac/wiki?p=PerformanceConsiderations</a></p>

<p>and it doesn't seem good to have a lot of connections to sqlite.  This seems to be bad for the web and most applications that have more than a few users.  I'm having a hard time thinking of what sqlite would be used for when you don't need that many connections.  Every program I can think of needs users, lots of them sometimes, so what would I use a database for that doesn't allow that many connections?  I thought about prototypes but why would I use that when I can just connect to a larger database?  Embedded apps maybe?</p>

<p>Thank you.</p>

<p>EDIT:  Thanks everyone.  I look at the page recommended below but an confused about something:</p>

<p><a href=""http://www.sqlite.org/whentouse.html"" rel=""noreferrer"">Under appropriate uses for sqlite it has:</a></p>

<p>Situations Where SQLite Works Well</p>

<p>•Websites</p>

<p>SQLite usually will work great as the database engine for low to medium traffic websites (which is to say, 99.9% of all websites). The amount of web traffic that SQLite can handle depends, of course, on how heavily the website uses its database. Generally speaking, any site that gets fewer than 100K hits/day should work fine with SQLite. The 100K hits/day figure is a conservative estimate, not a hard upper bound. SQLite has been demonstrated to work with 10 times that amount of traffic.</p>

<p>Situations Where Another RDBMS May Work Better</p>

<p>•Client/Server Applications</p>

<p>If you have many client programs accessing a common database over a network, you should consider using a client/server database engine instead of SQLite. SQLite will work over a network filesystem, but because of the latency associated with most network filesystems, performance will not be great. Also, the file locking logic of many network filesystems implementation contains bugs (on both Unix and Windows). If file locking does not work like it should, it might be possible for two or more client programs to modify the same part of the same database at the same time, resulting in database corruption. Because this problem results from bugs in the underlying filesystem implementation, there is nothing SQLite can do to prevent it.</p>

<p>A good rule of thumb is that you should avoid using SQLite in situations where the same database will be accessed simultaneously from many computers over a network filesystem.</p>

<p>The Question:</p>

<p>I'm going to show my ignorance here but what is the difference between these two?</p>
","28045","johnny","1783619","johnny","2014-09-16 22:55:21","2014-09-16 22:55:21","What is Sqlite used for?","<sqlite><connections>","9","1","3","",""
"711051","1","852178","","2009-04-02 18:39:19","","1","2078","<p>Given my existing XML (test.xml):</p>

<pre><code>&lt;root&gt;
  &lt;element&gt;
    &lt;child id=""1"" /&gt;
    &lt;child id=""2"" /&gt;
    &lt;child id=""3"" /&gt;
  &lt;/element&gt;
&lt;/root&gt;
</code></pre>

<p>And my ruby code:</p>

<pre><code>require 'rubygems'
require 'xml'

parser = XML::Parser.file(""test.xml"")
doc = parser.parse

target = doc.find('/*/element')
target &lt;&lt; child = XML::Node.new('child')
child['id'] = '4'

XML.indent_tree_output = true
doc.save(filename, :indent =&gt; true, :encoding =&gt; XML::Encoding::UTF_8)
</code></pre>

<p>My problem is that it formats the output like this:</p>

<pre><code>&lt;root&gt;
  &lt;element&gt;
    &lt;child id=""1"" /&gt;
    &lt;child id=""2"" /&gt;
    &lt;child id=""3"" /&gt;
  &lt;child id=""4"" /&gt;&lt;/element&gt;
&lt;/root&gt;
</code></pre>

<p>... with subsequent additions looking like this:</p>

<pre><code>&lt;root&gt;
  &lt;element&gt;
    &lt;child id=""1"" /&gt;
    &lt;child id=""2"" /&gt;
    &lt;child id=""3"" /&gt;
  &lt;child id=""4"" /&gt;&lt;child id=""5"" /&gt;&lt;child id=""6"" /&gt;&lt;/element&gt;
&lt;/root&gt;
</code></pre>

<p>What I <strong>WANT</strong> is this:</p>

<pre><code>&lt;root&gt;
  &lt;element&gt;
    &lt;child id=""1"" /&gt;
    &lt;child id=""2"" /&gt;
    &lt;child id=""3"" /&gt;
    &lt;child id=""4"" /&gt;
    &lt;child id=""5"" /&gt;
    &lt;child id=""6"" /&gt;
  &lt;/element&gt;
&lt;/root&gt;
</code></pre>

<p>... but how do I get it?</p>
","32154","neezer","32154","neezer","2009-04-02 19:42:52","2009-05-12 10:49:06","Ruby: libxml-ruby and adding nicely-formatted sibling nodes","<xml><ruby><formatting><libxml-ruby>","2","0","1","",""
"711053","1","711186","","2009-04-02 18:39:34","","21","34165","<p>Hi I was wondering if there is a way for the SVN server to automatically assign the svn:needs-lock property on any file that is binary and not textual. </p>

<p>We have a rather small developers team but resting on everyone to remember to set this property on newly created binary files doesn't make sense since it's very easy to forget such a thing.</p>
","56242","Savvas","761095","","2013-09-02 11:11:44","2016-03-04 13:04:48","Automatically add svn:needs-lock","<svn><svn-propset>","5","0","7","",""
"711057","1","711076","","2009-04-02 18:39:51","","30","11463","<p>I am really intrigued by the field of computer vision and the potential it has. Are there any examples (preferably implemented in .NET) which I can study along with a reference book?</p>
","74857","Ali Kazmi","2405463","Gortok","2013-07-06 01:52:52","2013-07-06 01:52:52","Learning about Computer Vision","<computer-vision>","9","0","40","2013-08-25 17:16:26",""
"711061","1","711078","","2009-04-02 18:40:55","","10","11515","<p>What's the <code>vi</code>/<code>gvim</code> syntax to replace a pattern with a pattern that includes <code>&lt;ENTER&gt;</code>?  I know this is possible but never felt like diving too deep in the documentation to know how to do it.</p>

<p>Something like this:</p>

<pre><code> :s/\(word\)/\1&lt;ENTER&gt;/
</code></pre>

<p>But correctly :) </p>

<p>Thanks</p>
","20654","Oscar Reyes","41665","Chad Birch","2009-04-03 22:00:36","2009-04-03 22:00:36","How can I use gvim to add a carriage return (aka ENTER) to a pattern?","<regex><vim>","3","0","4","",""
"711062","1","715175","","2009-04-02 18:41:36","","4","2074","<p>I am looking for a web service which can can extract important keywords from a piece of text.</p>

<p>I have already tried the Yahoo Term Extraction service. The problem with this service is that it does not give any results for short text.</p>

<p>Alternatively is there any ready to use code I can use which can extract the important keywords from a piece of text. i.e. remove all generic words from the string.</p>

<p>For example:</p>

<p>""I want to buy a digital camera""</p>

<p>terms: ""digital"", ""camera""</p>

<p>Thanks.</p>

<p>There are two other stack overflow questions which are related and have more info:</p>

<p><a href=""https://stackoverflow.com/questions/465795/what-is-a-simple-way-to-generate-keywords-from-a-text"">What is a simple way to generate keywords from a text?</a>
<a href=""https://stackoverflow.com/questions/386995/filter-out-common-words-for-search-query"">Filter out common words for search query</a></p>
","29653","akshat","-1","akshat","2017-05-23 11:52:20","2009-04-03 18:51:39","What is a good keyword extraction web service?","<web-services>","2","0","2","",""
